image,class_id,class_name,confidence,cx_px,cy_px,w_px,h_px,angle_rad,long_side_px,short_side_px,length_label
4c67f8b1-IMG_2982.JPEG,0,Parafuso,0.928587019443512,616.0692138671875,529.8639526367188,174.7075653076172,468.5518493652344,1.233735203742981,468.5518493652344,174.7075653076172,SHORTER
4c67f8b1-IMG_2982.JPEG,0,Parafuso,0.9284417629241943,880.55810546875,151.81361389160156,303.4298400878906,154.19749450683594,1.5490524768829346,303.4298400878906,154.19749450683594,SHORTER
4c67f8b1-IMG_2982.JPEG,1,Porca,0.9265004992485046,1155.8043212890625,593.3864135742188,153.940185546875,171.6549530029297,0.015658045187592506,171.6549530029297,153.940185546875,N/A
4c67f8b1-IMG_2982.JPEG,1,Porca,0.9238513112068176,1095.5360107421875,256.691162109375,180.24278259277344,167.7720489501953,0.006598907522857189,180.24278259277344,167.7720489501953,N/A
4c67f8b1-IMG_2982.JPEG,0,Parafuso,0.9191234111785889,1073.466796875,704.70703125,464.0775451660156,144.20985412597656,1.021011471748352,464.0775451660156,144.20985412597656,SHORTER
4c67f8b1-IMG_2982.JPEG,1,Porca,0.9091272354125977,719.748291015625,945.4071655273438,208.25918579101562,157.334228515625,0.0010511475848034024,208.25918579101562,157.334228515625,N/A
4c67f8b1-IMG_2982.JPEG,1,Porca,0.8965616226196289,744.6986694335938,1093.8038330078125,162.1627197265625,202.99282836914062,1.5667755603790283,202.99282836914062,162.1627197265625,N/A
4cb48896-IMG_3468.JPEG,1,Porca,0.9579853415489197,945.0914916992188,889.7735595703125,223.39712524414062,211.18138122558594,0.01473572850227356,223.39712524414062,211.18138122558594,N/A
4cb48896-IMG_3468.JPEG,0,Parafuso,0.9415900707244873,1347.4635009765625,779.6901245117188,506.0078125,216.92138671875,1.4859641790390015,506.0078125,216.92138671875,ONLY_ONE
4cf20f45-IMG_3310.JPEG,1,Porca,0.959740936756134,872.5592651367188,980.6611328125,227.10130310058594,224.8805694580078,0.014279017224907875,227.10130310058594,224.8805694580078,N/A
4cf20f45-IMG_3310.JPEG,0,Parafuso,0.948651134967804,1345.2601318359375,1005.2080078125,226.826171875,493.8119812011719,0.1805299073457718,493.8119812011719,226.826171875,SHORTER
4cf20f45-IMG_3310.JPEG,1,Porca,0.9417692422866821,1134.2470703125,469.673095703125,169.397216796875,201.0670166015625,0.003720914712175727,201.0670166015625,169.397216796875,N/A
4cf20f45-IMG_3310.JPEG,0,Parafuso,0.9237578511238098,521.3236083984375,573.4570922851562,217.2808074951172,639.6422119140625,1.0930354595184326,639.6422119140625,217.2808074951172,LONGEST
4d3131ef-IMG_3254.JPEG,1,Porca,0.947099506855011,610.52783203125,518.4494018554688,241.43887329101562,300.68743896484375,0.036502543836832047,300.68743896484375,241.43887329101562,N/A
4d3131ef-IMG_3254.JPEG,1,Porca,0.9342450499534607,1200.1201171875,893.9104614257812,377.926025390625,291.87261962890625,0.008786122314631939,377.926025390625,291.87261962890625,N/A
