image,class_id,class_name,confidence,cx_px,cy_px,w_px,h_px,angle_rad,w_mm,h_mm,long_side_mm,short_side_mm
5b1e3cfb-IMG_3006.JPEG,0,Parafuso,0.8551939725875854,1543.093994140625,193.09915161132812,139.3568572998047,181.6037139892578,0.08440424501895905,13.935685729980468,18.160371398925783,18.160371398925783,13.935685729980468
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.8302125334739685,1087.3314208984375,361.2206726074219,133.42691040039062,195.4960174560547,1.565284013748169,13.342691040039062,19.549601745605468,19.549601745605468,13.342691040039062
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.7733478546142578,748.5681762695312,525.6533813476562,151.81564331054688,145.39869689941406,1.5641651153564453,15.181564331054688,14.539869689941407,15.181564331054688,14.539869689941407
5b1e3cfb-IMG_3006.JPEG,1,Porca,0.7345303297042847,768.6919555664062,98.89556121826172,86.53659057617188,139.0756378173828,1.5610398054122925,8.653659057617187,13.907563781738281,13.907563781738281,8.653659057617187
5e02c860-IMG_2989.JPEG,1,Porca,0.9472088813781738,1166.9295654296875,1479.4359130859375,136.62913513183594,142.20433044433594,0.032050687819719315,13.662913513183593,14.220433044433594,14.220433044433594,13.662913513183593
5e02c860-IMG_2989.JPEG,0,Parafuso,0.9452950954437256,429.99853515625,1415.406982421875,376.55096435546875,148.61978149414062,1.564296841621399,37.655096435546874,14.861978149414062,37.655096435546874,14.861978149414062
5e02c860-IMG_2989.JPEG,1,Porca,0.9366082549095154,268.5513610839844,1050.3157958984375,134.3812255859375,131.70396423339844,0.02298855222761631,13.43812255859375,13.170396423339843,13.43812255859375,13.170396423339843
5e02c860-IMG_2989.JPEG,1,Porca,0.9279288649559021,795.10595703125,619.177978515625,132.71072387695312,144.72776794433594,0.033808059990406036,13.271072387695312,14.472776794433594,14.472776794433594,13.271072387695312
5e02c860-IMG_2989.JPEG,0,Parafuso,0.9234463572502136,857.2510986328125,1169.5986328125,384.113525390625,135.794677734375,1.1126532554626465,38.4113525390625,13.5794677734375,38.4113525390625,13.5794677734375
5e02c860-IMG_2989.JPEG,1,Porca,0.9223294258117676,699.3512573242188,876.6929931640625,152.37562561035156,132.98989868164062,0.017249325290322304,15.237562561035157,13.298989868164062,15.237562561035157,13.298989868164062
5e02c860-IMG_2989.JPEG,1,Porca,0.9123745560646057,571.6466064453125,517.5884399414062,129.7814483642578,114.0363998413086,0.016681479290127754,12.97814483642578,11.403639984130859,12.97814483642578,11.403639984130859
5e02c860-IMG_2989.JPEG,0,Parafuso,0.9082868099212646,679.3851318359375,633.975341796875,116.31734466552734,294.5064697265625,0.1513516902923584,11.631734466552734,29.45064697265625,29.45064697265625,11.631734466552734
5e02c860-IMG_2989.JPEG,0,Parafuso,0.9078624248504639,800.1124877929688,963.1798095703125,124.03132629394531,389.73583984375,1.538949966430664,12.40313262939453,38.973583984375,38.973583984375,12.40313262939453
5e1dbf8c-IMG_3327.JPEG,1,Porca,0.9484859704971313,1369.9197998046875,457.0647888183594,212.59011840820312,189.6464385986328,0.015345239080488682,21.259011840820314,18.96464385986328,21.259011840820314,18.96464385986328
5e1dbf8c-IMG_3327.JPEG,0,Parafuso,0.9167478084564209,1546.0985107421875,765.6547241210938,262.68756103515625,640.1417846679688,1.515410304069519,26.268756103515624,64.01417846679688,64.01417846679688,26.268756103515624
5e1dbf8c-IMG_3327.JPEG,0,Parafuso,0.9046837687492371,760.7166748046875,509.95953369140625,261.9101867675781,743.7929077148438,1.4150171279907227,26.191018676757814,74.37929077148438,74.37929077148438,26.191018676757814
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9606606364250183,1158.8333740234375,758.2699584960938,150.7894744873047,152.147216796875,0.040759846568107605,15.078947448730469,15.2147216796875,15.2147216796875,15.078947448730469
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9528110027313232,905.646484375,633.8156127929688,153.12559509277344,139.911865234375,0.032400477677583694,15.312559509277344,13.9911865234375,15.312559509277344,13.9911865234375
5e4a73e6-IMG_3003.JPEG,0,Parafuso,0.9252052903175354,1446.41552734375,331.2815856933594,111.55974578857422,194.7623291015625,0.09934014827013016,11.155974578857421,19.47623291015625,19.47623291015625,11.155974578857421
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9165118932723999,1102.7132568359375,504.5997009277344,137.91697692871094,122.0010757446289,0.01170999277383089,13.791697692871093,12.20010757446289,13.791697692871093,12.20010757446289
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9133857488632202,1600.6519775390625,545.4862670898438,113.2874526977539,140.1451416015625,1.5694422721862793,11.328745269775391,14.01451416015625,14.01451416015625,11.328745269775391
5e4a73e6-IMG_3003.JPEG,0,Parafuso,0.9125034809112549,1053.87451171875,650.661376953125,133.69908142089844,282.210693359375,0.9615612626075745,13.369908142089844,28.2210693359375,28.2210693359375,13.369908142089844
5e4a73e6-IMG_3003.JPEG,1,Porca,0.9037654399871826,844.4766845703125,161.80526733398438,118.2757339477539,91.29019927978516,0.007412243168801069,11.82757339477539,9.129019927978515,11.82757339477539,9.129019927978515
5e4a73e6-IMG_3003.JPEG,0,Parafuso,0.8982981443405151,1016.8804931640625,400.8196716308594,403.1741638183594,128.0330810546875,0.26181796193122864,40.31741638183594,12.80330810546875,40.31741638183594,12.80330810546875
5e4a73e6-IMG_3003.JPEG,0,Parafuso,0.8723571300506592,1019.1716918945312,304.5557556152344,228.91136169433594,112.8933334350586,1.1202434301376343,22.891136169433594,11.28933334350586,22.891136169433594,11.28933334350586
5e63df8f-IMG_3345.JPEG,1,Porca,0.948458731174469,1175.84814453125,692.112548828125,231.75650024414062,186.85093688964844,0.004266571253538132,23.17565002441406,18.685093688964844,23.17565002441406,18.685093688964844
5e63df8f-IMG_3345.JPEG,0,Parafuso,0.9368765354156494,496.5188903808594,799.010986328125,240.84239196777344,521.558837890625,0.3628876805305481,24.084239196777343,52.1558837890625,52.1558837890625,24.084239196777343
5e63df8f-IMG_3345.JPEG,0,Parafuso,0.9355210661888123,891.7847900390625,494.3195495605469,399.25958251953125,197.72557067871094,0.498656302690506,39.925958251953126,19.772557067871094,39.925958251953126,19.772557067871094
5e63df8f-IMG_3345.JPEG,1,Porca,0.913307785987854,469.5096130371094,503.78076171875,188.08969116210938,99.87934875488281,1.561589002609253,18.80896911621094,9.987934875488282,18.80896911621094,9.987934875488282
5fc3157f-IMG_3482.JPEG,1,Porca,0.9556419849395752,765.1478881835938,975.0319213867188,247.18215942382812,229.8975067138672,0.018651386722922325,24.718215942382812,22.98975067138672,24.718215942382812,22.98975067138672
5fc3157f-IMG_3482.JPEG,1,Porca,0.9125996828079224,873.8341674804688,524.9169921875,165.42068481445312,119.2193832397461,0.00759640708565712,16.542068481445312,11.92193832397461,16.542068481445312,11.92193832397461
5fc3157f-IMG_3482.JPEG,0,Parafuso,0.8762103319168091,849.8073120117188,643.2887573242188,450.863525390625,177.42794799804688,0.13906943798065186,45.0863525390625,17.742794799804688,45.0863525390625,17.742794799804688
6a6e14da-IMG_3314.JPEG,1,Porca,0.9571473598480225,684.3932495117188,1312.0250244140625,184.1262664794922,195.55349731445312,0.007444638293236494,18.412626647949217,19.55534973144531,19.55534973144531,18.412626647949217
6a6e14da-IMG_3314.JPEG,1,Porca,0.9567770957946777,564.6611938476562,456.4058532714844,168.3461151123047,164.39317321777344,0.010377215221524239,16.83461151123047,16.439317321777345,16.83461151123047,16.439317321777345
6a6e14da-IMG_3314.JPEG,0,Parafuso,0.9414677023887634,376.20977783203125,962.9745483398438,194.82664489746094,399.1318054199219,0.40781137347221375,19.482664489746092,39.91318054199219,39.91318054199219,19.482664489746092
6a6e14da-IMG_3314.JPEG,0,Parafuso,0.9369175434112549,944.8349609375,739.136962890625,528.7167358398438,209.5531768798828,0.5593863725662231,52.871673583984375,20.95531768798828,52.871673583984375,20.95531768798828
6ab6a189-IMG_3355.JPEG,1,Porca,0.955951452255249,589.8008422851562,964.0299072265625,241.4564971923828,228.9079132080078,0.004794813692569733,24.145649719238282,22.89079132080078,24.145649719238282,22.89079132080078
6ab6a189-IMG_3355.JPEG,1,Porca,0.9530500173568726,815.7091674804688,510.7455749511719,207.3105010986328,179.14964294433594,0.0036036004312336445,20.731050109863283,17.914964294433595,20.731050109863283,17.914964294433595
6ab6a189-IMG_3355.JPEG,0,Parafuso,0.9351215362548828,443.4459533691406,677.6939697265625,216.6000518798828,450.1988220214844,1.0886403322219849,21.660005187988283,45.01988220214844,45.01988220214844,21.660005187988283
6ab6a189-IMG_3355.JPEG,0,Parafuso,0.9093108177185059,703.1743774414062,1641.384033203125,996.2525634765625,365.5287170410156,0.5517816543579102,99.62525634765625,36.55287170410156,99.62525634765625,36.55287170410156
6bfa86c5-IMG_3213.JPEG,0,Parafuso,0.9433708190917969,820.9132080078125,1040.6361083984375,566.9334106445312,188.1392822265625,0.11482994258403778,56.69334106445312,18.81392822265625,56.69334106445312,18.81392822265625
6bfa86c5-IMG_3213.JPEG,0,Parafuso,0.9281154274940491,774.77294921875,725.9674072265625,184.5510711669922,394.39013671875,1.5127533674240112,18.455107116699217,39.439013671875,39.439013671875,18.455107116699217
